Partial-Vaccinated,State,Total,Total-Vaccinated,Vaccinated-today,date
2495676.0,Delhi,3114832.0,619156.0,51663,2021-04-27
172178.0,Arunachal Pradesh,222085.0,49907.0,5031,2021-04-27
3122680.0,Haryana,3634905.0,512225.0,31815,2021-04-27
1434382.0,Himachal Pradesh,1644453.0,210071.0,48050,2021-04-27
1848389.0,Jammu and Kashmir,2186894.0,338505.0,54337,2021-04-27
2589148.0,Jharkhand,3029124.0,439976.0,20370,2021-04-27
7750770.0,Karnataka,9088000.0,1337230.0,172187,2021-04-27
9718868.0,Gujarat,11901253.0,2182385.0,151553,2021-04-27
5947361.0,Kerala,7106942.0,1159581.0,112997,2021-04-27
73299.0,Andaman and Nicobar Islands,82621.0,9322.0,1650,2021-04-26
219125.0,Goa,281557.0,62432.0,8823,2021-04-26
6616883.0,Karnataka,7848893.0,1232010.0,195904,2021-04-26
2134190.0,Jharkhand,2547160.0,412970.0,24084,2021-04-26
1528358.0,Jammu and Kashmir,1840065.0,311707.0,74942,2021-04-26
1232700.0,Himachal Pradesh,1425957.0,193257.0,41453,2021-04-26
2528950.0,Haryana,2992405.0,463455.0,46357,2021-04-26
7737046.0,Gujarat,9702757.0,1965711.0,158502,2021-04-26
130798.0,Chandigarh,169995.0,39197.0,5308,2021-04-26
2170110.0,Delhi,2750601.0,580491.0,56693,2021-04-26
32082.0,Dadra and Nagar Haveli,39464.0,7382.0,306,2021-04-26
3860254.0,Chhattisgarh,4466020.0,605766.0,38526,2021-04-26
4198978.0,Bihar,5070126.0,871148.0,98370,2021-04-26
1450422.0,Assam,1866929.0,416507.0,78947,2021-04-26
143715.0,Arunachal Pradesh,189915.0,46200.0,6140,2021-04-26
4056848.0,Andhra Pradesh,5249365.0,1192517.0,284190,2021-04-26
60090.0,Ladakh,87779.0,27689.0,3084,2021-04-26
5405589.0,Kerala,6499196.0,1093607.0,140385,2021-04-26
149598.0,Puducherry,170706.0,21108.0,2540,2021-04-26
9973.0,Lakshadweep,12753.0,2780.0,103,2021-04-26
5804388.0,Madhya Pradesh,6773097.0,968709.0,74895,2021-04-26
7149206.0,West Bengal,8948475.0,1799269.0,246766,2021-04-26
1299238.0,Uttarakhand,1640450.0,341212.0,45744,2021-04-26
7951020.0,Uttar Pradesh,9922286.0,1971266.0,148152,2021-04-26
680051.0,Tripura,899514.0,219463.0,39763,2021-04-26
3299383.0,Telangana,3827551.0,528168.0,202227,2021-04-26
3699564.0,Tamil Nadu,4659574.0,960010.0,112280,2021-04-26
136228.0,Sikkim,169915.0,33687.0,3824,2021-04-26
8362998.0,Rajasthan,10220551.0,1857553.0,164306,2021-04-26
2437949.0,Punjab,2765403.0,327454.0,84349,2021-04-26
3407231.0,Odisha,4162248.0,755017.0,77408,2021-04-26
121068.0,Nagaland,156512.0,35444.0,5230,2021-04-26
158926.0,Mizoram,198729.0,39803.0,9758,2021-04-26
146101.0,Meghalaya,197934.0,51833.0,12013,2021-04-26
115742.0,Manipur,169624.0,53882.0,9507,2021-04-26
11134601.0,Maharashtra,13213253.0,2078652.0,519900,2021-04-26
33469.0,Daman and Diu,39633.0,6164.0,624,2021-04-26
7041277.0,West Bengal,8701540.0,1660263.0,27586.0,2021-04-25
33178.0,Daman and Diu,39009.0,5831.0,239.0,2021-04-25
31932.0,Dadra and Nagar Haveli,39158.0,7226.0,92.0,2021-04-25
212475.0,Goa,272734.0,60259.0,4502.0,2021-04-25
6501164.0,Karnataka,7651888.0,1150724.0,70146.0,2021-04-25
2120745.0,Jharkhand,2522737.0,401992.0,10494.0,2021-04-25
1468164.0,Jammu and Kashmir,1764593.0,296429.0,41541.0,2021-04-25
1202185.0,Himachal Pradesh,1383973.0,181788.0,9831.0,2021-04-25
2498813.0,Haryana,2944556.0,445743.0,28623.0,2021-04-25
7673387.0,Gujarat,9542213.0,1868826.0,82720.0,2021-04-25
2134690.0,Delhi,2693897.0,559207.0,43610.0,2021-04-25
1270520.0,Uttarakhand,1594343.0,323823.0,15447.0,2021-04-25
3838555.0,Chhattisgarh,4426981.0,588426.0,32386.0,2021-04-25
127563.0,Chandigarh,164687.0,37124.0,3850.0,2021-04-25
4133536.0,Bihar,4967816.0,834280.0,59449.0,2021-04-25
1395959.0,Assam,1787615.0,391656.0,12103.0,2021-04-25
139305.0,Arunachal Pradesh,183765.0,44460.0,1082.0,2021-04-25
3866359.0,Andhra Pradesh,4965175.0,1098816.0,6493.0,2021-04-25
5325077.0,Kerala,6358811.0,1033734.0,17109.0,2021-04-25
59908.0,Ladakh,84695.0,24787.0,328.0,2021-04-25
9887.0,Lakshadweep,12636.0,2749.0,87.0,2021-04-25
5773242.0,Madhya Pradesh,6697984.0,924742.0,9864.0,2021-04-25
10810218.0,Maharashtra,12690974.0,1880756.0,102860.0,2021-04-25
107394.0,Manipur,160040.0,52646.0,1856.0,2021-04-25
135605.0,Meghalaya,185801.0,50196.0,527.0,2021-04-25
151042.0,Mizoram,188956.0,37914.0,55.0,2021-04-25
117410.0,Nagaland,151205.0,33795.0,297.0,2021-04-25
3361351.0,Odisha,4084774.0,723423.0,1361.0,2021-04-25
148548.0,Puducherry,168166.0,19618.0,531.0,2021-04-25
2372724.0,Punjab,2680379.0,307655.0,62754.0,2021-04-25
8265953.0,Rajasthan,10051950.0,1785997.0,108060.0,2021-04-25
134705.0,Sikkim,166091.0,31386.0,428.0,2021-04-25
3665870.0,Tamil Nadu,4547163.0,881293.0,11729.0,2021-04-25
3126201.0,Telangana,3624651.0,498450.0,59522.0,2021-04-25
670205.0,Tripura,859721.0,189516.0,6755.0,2021-04-25
71936.0,Andaman and Nicobar Islands,80971.0,9035.0,1020.0,2021-04-25
7865917.0,Uttar Pradesh,9774084.0,1908167.0,4183.0,2021-04-25
105420.0,Manipur,157863.0,52443.0,5805.0,2021-04-24
667701.0,Tripura,852624.0,184923.0,22996.0,2021-04-24
148245.0,Puducherry,167635.0,19390.0,2050.0,2021-04-24
2319164.0,Punjab,2616000.0,296836.0,105087.0,2021-04-24
8197744.0,Rajasthan,9940968.0,1743224.0,167037.0,2021-04-24
134363.0,Sikkim,165663.0,31300.0,2639.0,2021-04-24
3661066.0,Tamil Nadu,4534130.0,873064.0,99825.0,2021-04-24
3073315.0,Telangana,3563657.0,490342.0,182635.0,2021-04-24
7863206.0,Uttar Pradesh,9769106.0,1905900.0,138008.0,2021-04-24
3862688.0,Andhra Pradesh,4957699.0,1095011.0,104739.0,2021-04-24
1258767.0,Uttarakhand,1577797.0,319030.0,37443.0,2021-04-24
7024254.0,West Bengal,8671140.0,1646886.0,145450.0,2021-04-24
33041.0,Daman and Diu,38770.0,5729.0,585.0,2021-04-24
124724.0,Chandigarh,160707.0,35983.0,5082.0,2021-04-24
4091657.0,Bihar,4907232.0,815575.0,75130.0,2021-04-24
1384328.0,Assam,1773648.0,389320.0,40277.0,2021-04-24
3360367.0,Odisha,4083320.0,722953.0,2584.0,2021-04-24
116983.0,Nagaland,150758.0,33775.0,496.0,2021-04-24
150507.0,Mizoram,188391.0,37884.0,4182.0,2021-04-24
133731.0,Meghalaya,183869.0,50138.0,4452.0,2021-04-24
3817614.0,Chhattisgarh,4393249.0,575635.0,43487.0,2021-04-24
10739442.0,Maharashtra,12585854.0,1846412.0,215017.0,2021-04-24
5765678.0,Madhya Pradesh,6684061.0,918383.0,108657.0,2021-04-24
9767.0,Lakshadweep,12468.0,2701.0,138.0,2021-04-24
59908.0,Ladakh,84367.0,24459.0,2023.0,2021-04-24
5312978.0,Kerala,6340622.0,1027644.0,195657.0,2021-04-24
6453823.0,Karnataka,7580691.0,1126868.0,129648.0,2021-04-24
2114381.0,Jharkhand,2511609.0,397228.0,25178.0,2021-04-24
1431429.0,Jammu and Kashmir,1721631.0,290202.0,66400.0,2021-04-24
1192591.0,Himachal Pradesh,1371795.0,179204.0,36112.0,2021-04-24
2477260.0,Haryana,2914850.0,437590.0,60943.0,2021-04-24
7634695.0,Gujarat,9458161.0,1823466.0,147773.0,2021-04-24
208883.0,Goa,268173.0,59290.0,9037.0,2021-04-24
138458.0,Arunachal Pradesh,182624.0,44166.0,4428.0,2021-04-24
71103.0,Andaman and Nicobar Islands,79935.0,8832.0,1830.0,2021-04-24
31898.0,Dadra and Nagar Haveli,39066.0,7168.0,291.0,2021-04-24
2102801.0,Delhi,2650268.0,547467.0,69362.0,2021-04-24
3623871.0,Tamil Nadu,4433149.0,809278.0,102074,2021-04-23
133215.0,Sikkim,163024.0,29809.0,4990,2021-04-23
69581.0,Andaman and Nicobar Islands,78104.0,8523.0,1925,2021-04-23
3791582.0,Andhra Pradesh,4850668.0,1059086.0,193811,2021-04-23
135038.0,Arunachal Pradesh,178075.0,43037.0,6795,2021-04-23
1348987.0,Assam,1729413.0,380426.0,51920,2021-04-23
4038245.0,Bihar,4828872.0,790627.0,78791,2021-04-23
121027.0,Chandigarh,155314.0,34287.0,4987,2021-04-23
3788338.0,Chhattisgarh,4348352.0,560014.0,50301,2021-04-23
31742.0,Dadra and Nagar Haveli,38775.0,7033.0,372,2021-04-23
2054865.0,Delhi,2580662.0,525797.0,34948,2021-04-23
202155.0,Goa,259136.0,56981.0,7876,2021-04-23
7569957.0,Gujarat,9309461.0,1739504.0,140879,2021-04-23
2437128.0,Haryana,2852295.0,415167.0,69954,2021-04-23
1160923.0,Himachal Pradesh,1332535.0,171612.0,41446,2021-04-23
1376866.0,Jammu and Kashmir,1654113.0,277247.0,62489,2021-04-23
2099106.0,Jharkhand,2485112.0,386006.0,28903,2021-04-23
2911627.0,Telangana,3377819.0,466192.0,192746,2021-04-23
5200082.0,Kerala,6142894.0,942812.0,118285,2021-04-23
59742.0,Ladakh,82343.0,22601.0,2371,2021-04-23
9619.0,Lakshadweep,12268.0,2649.0,47,2021-04-23
5706065.0,Madhya Pradesh,6575051.0,868986.0,27860,2021-04-23
10603808.0,Maharashtra,12362513.0,1758705.0,294924,2021-04-23
100551.0,Manipur,152045.0,51494.0,2304,2021-04-23
129164.0,Meghalaya,178766.0,49602.0,7573,2021-04-23
146213.0,Mizoram,183298.0,37085.0,10741,2021-04-23
116182.0,Nagaland,149821.0,33639.0,1697,2021-04-23
3358108.0,Odisha,4079492.0,721384.0,93813,2021-04-23
147011.0,Puducherry,165527.0,18516.0,2585,2021-04-23
2232197.0,Punjab,2507457.0,275260.0,88220,2021-04-23
8099064.0,Rajasthan,9769345.0,1670281.0,141308,2021-04-23
6360448.0,Karnataka,7446450.0,1086002.0,224567,2021-04-23
7776828.0,Uttar Pradesh,9630143.0,1853315.0,161147,2021-04-23
1232608.0,Uttarakhand,1538890.0,306282.0,38098,2021-04-23
6946008.0,West Bengal,8524621.0,1578613.0,208897,2021-04-23
32643.0,Daman and Diu,38185.0,5542.0,653,2021-04-23
661078.0,Tripura,828843.0,167765.0,26700,2021-04-23
131292.0,Sikkim,158034.0,26742.0,4407,2021-04-22
134729.0,Mizoram,170218.0,35489.0,10723,2021-04-22
114083.0,Nagaland,147141.0,33058.0,5399,2021-04-22
3293569.0,Odisha,3981790.0,688221.0,72281,2021-04-22
145335.0,Puducherry,162692.0,17357.0,2319,2021-04-22
2159121.0,Punjab,2415251.0,256130.0,49730,2021-04-22
8013815.0,Rajasthan,9623404.0,1609589.0,155221,2021-04-22
2716830.0,Telangana,3160351.0,443521.0,179427,2021-04-22
3590851.0,Tamil Nadu,4329622.0,738771.0,88092,2021-04-22
98619.0,Manipur,149648.0,51029.0,4106,2021-04-22
653693.0,Tripura,801911.0,148218.0,10343,2021-04-22
7678224.0,Uttar Pradesh,9466589.0,1788365.0,160965,2021-04-22
1204589.0,Uttarakhand,1497950.0,293361.0,45543,2021-04-22
6842303.0,West Bengal,8314866.0,1472563.0,153965,2021-04-22
32226.0,Daman and Diu,37532.0,5306.0,627,2021-04-22
121901.0,Meghalaya,170057.0,48156.0,7991,2021-04-22
10399785.0,Maharashtra,12052353.0,1652568.0,358943,2021-04-22
129662.0,Arunachal Pradesh,170798.0,41136.0,6417,2021-04-22
5679413.0,Madhya Pradesh,6532332.0,852919.0,145389,2021-04-22
67716.0,Andaman and Nicobar Islands,75895.0,8179.0,1873,2021-04-22
3981719.0,Bihar,4745251.0,763532.0,91265,2021-04-22
118075.0,Chandigarh,150327.0,32252.0,5111,2021-04-22
3750633.0,Chhattisgarh,4294225.0,543592.0,56420,2021-04-22
31518.0,Dadra and Nagar Haveli,38403.0,6885.0,319,2021-04-22
2034419.0,Delhi,2545543.0,511124.0,66944,2021-04-22
196534.0,Goa,251133.0,54599.0,8048,2021-04-22
7508661.0,Gujarat,9166424.0,1657763.0,134594,2021-04-22
2393142.0,Haryana,2780553.0,387411.0,48223,2021-04-22
1126165.0,Himachal Pradesh,1288124.0,161959.0,45699,2021-04-22
1324876.0,Jammu and Kashmir,1589968.0,265092.0,49308,2021-04-22
2081514.0,Jharkhand,2455211.0,373697.0,20842,2021-04-22
3691592.0,Andhra Pradesh,4651134.0,959542.0,292127,2021-04-22
6209985.0,Karnataka,7216349.0,1006364.0,203308,2021-04-22
5132032.0,Kerala,6021209.0,889177.0,143004,2021-04-22
59617.0,Ladakh,79752.0,20135.0,2199,2021-04-22
9527.0,Lakshadweep,12144.0,2617.0,76,2021-04-22
1305052.0,Assam,1672016.0,366964.0,67311,2021-04-22
31827.0,Daman and Diu,36905.0,5078.0,403,2021-04-21
6758343.0,West Bengal,8159567.0,1401224.0,173645,2021-04-21
7453573.0,Gujarat,9030006.0,1576433.0,105930,2021-04-21
5045328.0,Kerala,5874890.0,829562.0,99974,2021-04-21
6080100.0,Karnataka,7009935.0,929835.0,163586,2021-04-21
2068874.0,Jharkhand,2433964.0,365090.0,24088,2021-04-21
1286420.0,Jammu and Kashmir,1540260.0,253840.0,43549,2021-04-21
1087899.0,Himachal Pradesh,1240770.0,152871.0,19490,2021-04-21
2361096.0,Haryana,2730614.0,369518.0,33910,2021-04-21
190728.0,Goa,243085.0,52357.0,7756,2021-04-21
9426.0,Lakshadweep,12024.0,2598.0,102,2021-04-21
1987578.0,Delhi,2478499.0,490921.0,53278,2021-04-21
31337.0,Dadra and Nagar Haveli,38084.0,6747.0,257,2021-04-21
115022.0,Chandigarh,145216.0,30194.0,3870,2021-04-21
3920449.0,Bihar,4652633.0,732184.0,72659,2021-04-21
1255920.0,Assam,1603667.0,347747.0,48870,2021-04-21
124656.0,Arunachal Pradesh,164144.0,39488.0,4118,2021-04-21
59462.0,Ladakh,77528.0,18066.0,2850,2021-04-21
5590820.0,Madhya Pradesh,6386871.0,796051.0,19583,2021-04-21
66218.0,Andaman and Nicobar Islands,74022.0,7804.0,1823,2021-04-21
7918740.0,Rajasthan,9464073.0,1545333.0,157751,2021-04-21
1174795.0,Uttarakhand,1451483.0,276688.0,33142,2021-04-21
7582470.0,Uttar Pradesh,9304171.0,1721701.0,122442,2021-04-21
650172.0,Tripura,791475.0,141303.0,6268,2021-04-21
2558685.0,Telangana,2975567.0,416882.0,110795,2021-04-21
3563258.0,Tamil Nadu,4240779.0,677521.0,54083,2021-04-21
129482.0,Sikkim,153627.0,24145.0,1223,2021-04-21
2115787.0,Punjab,2360205.0,244418.0,52795,2021-04-21
10151893.0,Maharashtra,11685542.0,1533649.0,310245,2021-04-21
143899.0,Puducherry,160252.0,16353.0,2567,2021-04-21
3242935.0,Odisha,3906795.0,663860.0,90639,2021-04-21
108606.0,Nagaland,140841.0,32235.0,6198,2021-04-21
125357.0,Mizoram,159093.0,33736.0,5900,2021-04-21
115244.0,Meghalaya,161529.0,46285.0,3787,2021-04-21
95565.0,Manipur,145507.0,49942.0,5285,2021-04-21
3674334.0,Andhra Pradesh,4358798.0,684464.0,36224,2021-04-21
3710052.0,Chhattisgarh,4236714.0,526662.0,36220,2021-04-21
1151105.0,Uttarakhand,1416547.0,265442.0,43842,2021-04-20
1949127.0,Delhi,2425071.0,475944.0,49217,2021-04-20
5965413.0,Karnataka,6840596.0,875183.0,193986,2021-04-20
2053005.0,Jharkhand,2408782.0,355777.0,33673,2021-04-20
1249715.0,Jammu and Kashmir,1496025.0,246310.0,58154,2021-04-20
1069491.0,Himachal Pradesh,1218871.0,149380.0,45477,2021-04-20
2338114.0,Haryana,2695529.0,357415.0,61004,2021-04-20
6664036.0,West Bengal,7984214.0,1320178.0,218157,2021-04-20
185400.0,Goa,235329.0,49929.0,10011,2021-04-20
31175.0,Dadra and Nagar Haveli,37827.0,6652.0,498,2021-04-20
59346.0,Ladakh,74678.0,15332.0,2820,2021-04-20
3683792.0,Chhattisgarh,4199454.0,515662.0,48880,2021-04-20
112435.0,Chandigarh,141346.0,28911.0,4402,2021-04-20
3865367.0,Bihar,4576312.0,710945.0,95923,2021-04-20
1217908.0,Assam,1551494.0,333586.0,85163,2021-04-20
121012.0,Arunachal Pradesh,159669.0,38657.0,5269,2021-04-20
3654243.0,Andhra Pradesh,4320130.0,665887.0,150234,2021-04-20
64248.0,Andaman and Nicobar Islands,71851.0,7603.0,2850,2021-04-20
4976383.0,Kerala,5766447.0,790064.0,200767,2021-04-20
7404568.0,Gujarat,8922886.0,1518318.0,151428,2021-04-20
9234.0,Lakshadweep,11800.0,2566.0,171,2021-04-20
2070240.0,Punjab,2302826.0,232586.0,75633,2021-04-20
5580837.0,Madhya Pradesh,6366282.0,785445.0,23091,2021-04-20
7502571.0,Uttar Pradesh,9179719.0,1677148.0,182254,2021-04-20
647134.0,Tripura,784985.0,137851.0,19280,2021-04-20
2462686.0,Telangana,2861374.0,398688.0,128535,2021-04-20
3542332.0,Tamil Nadu,4185180.0,642848.0,54632,2021-04-20
128523.0,Sikkim,152249.0,23726.0,4019,2021-04-20
7822430.0,Rajasthan,9298337.0,1475907.0,202007,2021-04-20
31538.0,Daman and Diu,36502.0,4964.0,898,2021-04-20
3178002.0,Odisha,3813631.0,635629.0,91022,2021-04-20
102890.0,Nagaland,134250.0,31360.0,5943,2021-04-20
119209.0,Mizoram,151460.0,32251.0,7444,2021-04-20
112183.0,Meghalaya,157524.0,45341.0,5512,2021-04-20
91168.0,Manipur,140209.0,49041.0,4312,2021-04-20
9917979.0,Maharashtra,11361877.0,1443898.0,262081,2021-04-20
142280.0,Puducherry,157685.0,15405.0,1857,2021-04-20
5555343.0,Madhya Pradesh,6329418.0,774075.0,151680,2021-04-19
7695443.0,Rajasthan,9087113.0,1391670.0,252894,2021-04-19
87836.0,Manipur,135897.0,48061.0,4523,2021-04-19
107786.0,Meghalaya,151779.0,43993.0,4850,2021-04-19
111806.0,Mizoram,142549.0,30743.0,8947,2021-04-19
96722.0,Nagaland,127115.0,30393.0,7203,2021-04-19
3115103.0,Odisha,3719322.0,604219.0,121035,2021-04-19
141208.0,Puducherry,155828.0,14620.0,2711,2021-04-19
2002445.0,Punjab,2220770.0,218325.0,77979,2021-04-19
640183.0,Tripura,765574.0,125391.0,20774,2021-04-19
125631.0,Sikkim,147761.0,22130.0,4891,2021-04-19
3520479.0,Tamil Nadu,4129529.0,609050.0,75330,2021-04-19
2350432.0,Telangana,2729139.0,378707.0,161502,2021-04-19
7397200.0,Uttar Pradesh,8995960.0,1598760.0,168374,2021-04-19
1121476.0,Uttarakhand,1370874.0,249398.0,54017,2021-04-19
6546724.0,West Bengal,7764008.0,1217284.0,200492,2021-04-19
30890.0,Daman and Diu,35604.0,4714.0,667,2021-04-19
9727947.0,Maharashtra,11085099.0,1357152.0,341215,2021-04-19
9107.0,Lakshadweep,11583.0,2476.0,41,2021-04-19
59196.0,Ladakh,71858.0,12662.0,2353,2021-04-19
1913837.0,Delhi,2374809.0,460972.0,58259,2021-04-19
3555101.0,Andhra Pradesh,4144314.0,589213.0,115713,2021-04-19
117031.0,Arunachal Pradesh,154400.0,37369.0,7221,2021-04-19
1159413.0,Assam,1463965.0,304552.0,75159,2021-04-19
3792877.0,Bihar,4475781.0,682904.0,118166,2021-04-19
109874.0,Chandigarh,136944.0,27070.0,4228,2021-04-19
3644219.0,Chhattisgarh,4146020.0,501801.0,71929,2021-04-19
30824.0,Dadra and Nagar Haveli,37329.0,6505.0,552,2021-04-19
61626.0,Andaman and Nicobar Islands,68646.0,7020.0,3429,2021-04-19
178547.0,Goa,225318.0,46771.0,8522,2021-04-19
2297353.0,Haryana,2632423.0,335070.0,78502,2021-04-19
1031578.0,Himachal Pradesh,1172062.0,140484.0,36264,2021-04-19
1201901.0,Jammu and Kashmir,1436562.0,234661.0,60028,2021-04-19
2031052.0,Jharkhand,2374473.0,343421.0,26535,2021-04-19
5826711.0,Karnataka,6637434.0,810723.0,211527,2021-04-19
4841128.0,Kerala,5559847.0,718719.0,145282,2021-04-19
7336062.0,Gujarat,8770505.0,1434443.0,141472,2021-04-19
1001085.0,Himachal Pradesh,1134319.0,133234.0,9634,2021-04-18
7268392.0,Gujarat,8627055.0,1358663.0,94258,2021-04-18
2246653.0,Haryana,2551566.0,304913.0,29981,2021-04-18
4737840.0,Kerala,5410347.0,672507.0,31429,2021-04-18
1154078.0,Jammu and Kashmir,1375700.0,221622.0,29618,2021-04-18
2013415.0,Jharkhand,2347087.0,333672.0,34253,2021-04-18
5678466.0,Karnataka,6423321.0,744855.0,90927,2021-04-18
1875653.0,Delhi,2316537.0,440884.0,47862,2021-04-18
172731.0,Goa,216796.0,44065.0,6217,2021-04-18
3704198.0,Bihar,4354379.0,650181.0,82712,2021-04-18
30449.0,Dadra and Nagar Haveli,36777.0,6328.0,212,2021-04-18
3588251.0,Chhattisgarh,4072529.0,484278.0,74198,2021-04-18
107112.0,Chandigarh,132465.0,25353.0,2006,2021-04-18
1114488.0,Assam,1388596.0,274108.0,10315,2021-04-18
112028.0,Arunachal Pradesh,147179.0,35151.0,1184,2021-04-18
3454724.0,Andhra Pradesh,4028601.0,573877.0,4802,2021-04-18
58342.0,Andaman and Nicobar Islands,64910.0,6568.0,2631,2021-04-18
9027.0,Lakshadweep,11475.0,2448.0,145,2021-04-18
59034.0,Ladakh,69505.0,10471.0,43,2021-04-18
5443878.0,Madhya Pradesh,6177274.0,733396.0,13709,2021-04-18
30437.0,Daman and Diu,34937.0,4500.0,301,2021-04-18
7535736.0,Rajasthan,8827380.0,1291644.0,148393,2021-04-18
9475269.0,Maharashtra,10738711.0,1263442.0,121939,2021-04-18
6448375.0,West Bengal,7563000.0,1114625.0,21678,2021-04-18
1086804.0,Uttarakhand,1316717.0,229913.0,1769,2021-04-18
7300340.0,Uttar Pradesh,8827549.0,1527209.0,2804,2021-04-18
632784.0,Tripura,744798.0,112014.0,4472,2021-04-18
3487387.0,Tamil Nadu,4053740.0,566353.0,21092,2021-04-18
122457.0,Sikkim,142870.0,20413.0,907,2021-04-18
2210057.0,Telangana,2567626.0,357569.0,2127,2021-04-18
1924580.0,Punjab,2128502.0,203922.0,46326,2021-04-18
139548.0,Puducherry,153117.0,13569.0,1707,2021-04-18
3031465.0,Odisha,3597290.0,565825.0,49746,2021-04-18
90339.0,Nagaland,119682.0,29343.0,663,2021-04-18
104113.0,Mizoram,133602.0,29489.0,0,2021-04-18
104495.0,Meghalaya,146929.0,42434.0,27,2021-04-18
84330.0,Manipur,131354.0,47024.0,973,2021-04-18
30210.0,Daman and Diu,34636.0,4426.0,961,2021-04-17
4703535.0,Kerala,5369495.0,665960.0,137156,2021-04-17
5599130.0,Karnataka,6323195.0,724065.0,250782,2021-04-17
1985587.0,Jharkhand,2310990.0,325403.0,45921,2021-04-17
1128687.0,Jammu and Kashmir,1345210.0,216523.0,40054,2021-04-17
991880.0,Himachal Pradesh,1123016.0,131136.0,33861,2021-04-17
2222286.0,Haryana,2520001.0,297715.0,51219,2021-04-17
7213244.0,Gujarat,8531152.0,1317908.0,146197,2021-04-17
8933.0,Lakshadweep,11316.0,2383.0,522,2021-04-17
167373.0,Goa,210579.0,43206.0,11195,2021-04-17
1835028.0,Delhi,2268576.0,433548.0,67271,2021-04-17
30298.0,Dadra and Nagar Haveli,36565.0,6267.0,640,2021-04-17
3524685.0,Chhattisgarh,3995001.0,470316.0,106535,2021-04-17
105664.0,Chandigarh,130459.0,24795.0,4000,2021-04-17
3632991.0,Bihar,4265452.0,632461.0,125513,2021-04-17
1107542.0,Assam,1378003.0,270461.0,20383,2021-04-17
111131.0,Arunachal Pradesh,145834.0,34703.0,3818,2021-04-17
59001.0,Ladakh,69462.0,10461.0,796,2021-04-17
6433400.0,West Bengal,7539874.0,1106474.0,122723,2021-04-17
5422096.0,Madhya Pradesh,6149417.0,727321.0,164845,2021-04-17
121080.0,Sikkim,141277.0,20197.0,3856,2021-04-17
9370089.0,Maharashtra,10608522.0,1238433.0,227799,2021-04-17
1083750.0,Uttarakhand,1312944.0,229194.0,40646,2021-04-17
55626.0,Andaman and Nicobar Islands,61966.0,6340.0,4469,2021-04-17
3451839.0,Andhra Pradesh,4023798.0,571959.0,3321,2021-04-17
7298091.0,Uttar Pradesh,8823765.0,1525674.0,155041,2021-04-17
2202260.0,Telangana,2558247.0,355987.0,136542,2021-04-17
3475186.0,Tamil Nadu,4030820.0,555634.0,99532,2021-04-17
630474.0,Tripura,740132.0,109658.0,15121,2021-04-17
7435925.0,Rajasthan,8672079.0,1236154.0,136285,2021-04-17
1879659.0,Punjab,2077358.0,197699.0,79953,2021-04-17
138107.0,Puducherry,151410.0,13303.0,5885,2021-04-17
2994248.0,Odisha,3546653.0,552405.0,50877,2021-04-17
89376.0,Nagaland,118704.0,29328.0,1062,2021-04-17
103446.0,Mizoram,132923.0,29477.0,4319,2021-04-17
104420.0,Meghalaya,146851.0,42431.0,1706,2021-04-17
83454.0,Manipur,130372.0,46918.0,3409,2021-04-17
159038.0,Goa,199373.0,40335.0,11049,2021-04-16
4588870.0,Kerala,5220038.0,631168.0,166860,2021-04-16
5399735.0,Karnataka,6065219.0,665484.0,183560,2021-04-16
1947423.0,Jharkhand,2263686.0,316263.0,36874,2021-04-16
1095465.0,Jammu and Kashmir,1304341.0,208876.0,39430,2021-04-16
960996.0,Himachal Pradesh,1086628.0,125632.0,45348,2021-04-16
2184597.0,Haryana,2467207.0,282610.0,69137,2021-04-16
7128145.0,Gujarat,8383482.0,1255337.0,115810,2021-04-16
51325.0,Andaman and Nicobar Islands,57473.0,6148.0,5567,2021-04-16
1780788.0,Delhi,2201236.0,420448.0,47742,2021-04-16
29816.0,Dadra and Nagar Haveli,35925.0,6109.0,968,2021-04-16
3440286.0,Chhattisgarh,3887270.0,446984.0,63180,2021-04-16
102834.0,Chandigarh,126459.0,23625.0,4511,2021-04-16
3536806.0,Bihar,4139393.0,602587.0,50330,2021-04-16
1096169.0,Assam,1357592.0,261423.0,8761,2021-04-16
108115.0,Arunachal Pradesh,141997.0,33882.0,5049,2021-04-16
8369.0,Lakshadweep,10703.0,2334.0,17,2021-04-16
58904.0,Ladakh,68666.0,9762.0,469,2021-04-16
3450095.0,Andhra Pradesh,4020395.0,570300.0,4935,2021-04-16
5289717.0,Madhya Pradesh,5983506.0,693789.0,44302,2021-04-16
117854.0,Sikkim,137083.0,19229.0,6071,2021-04-16
9189712.0,Maharashtra,10366655.0,1176943.0,342509,2021-04-16
6361377.0,West Bengal,7415193.0,1053816.0,133643,2021-04-16
1053960.0,Uttarakhand,1270169.0,216209.0,46557,2021-04-16
7187304.0,Uttar Pradesh,8664374.0,1477070.0,235675,2021-04-16
622757.0,Tripura,724717.0,101960.0,15363,2021-04-16
2067769.0,Telangana,2411007.0,343238.0,161876,2021-04-16
3411662.0,Tamil Nadu,3929227.0,517565.0,168122,2021-04-16
29420.0,Daman and Diu,33675.0,4255.0,996,2021-04-16
7341099.0,Rajasthan,8533007.0,1191908.0,138673,2021-04-16
133058.0,Puducherry,145525.0,12467.0,8558,2021-04-16
2954188.0,Odisha,3492482.0,538294.0,81251,2021-04-16
87475.0,Nagaland,116714.0,29239.0,3587,2021-04-16
